mysql: [Warning] Using a password on the command line interface can be insecure.
id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
7557,267,13,17,2023-12-27 12:00:00,18000.00,atendida,nequi,Lizeth Ramírez Torres,Barba + hidratacion,Kevin El Maestro
7558,1512,7,15,2023-01-03 10:00:00,13000.00,atendida,daviplata,Paola Correa Rodríguez,Corte clasico,Jhon Navajas
7559,1885,27,15,2024-09-06 15:00:00,22000.00,atendida,nequi,Sara Rodríguez Romero,Alisado,Jhon Navajas
7560,1227,11,8,2023-12-25 10:00:00,25000.00,atendida,daviplata,Sebastián Montoya Bedoya,Tinte completo,Tato Fade
7561,650,23,22,2023-06-19 09:00:00,30000.00,atendida,nequi,Jhon Flores Cruz,Tratamiento anticaida,Diego Fadero
7562,1860,2,25,2024-08-29 14:00:00,15000.00,cancelada,efectivo,Nicolás Salazar Silva,Corte de cabello Basico + barba,Lucho Precision
7563,1796,15,15,2024-07-14 16:00:00,14000.00,cancelada,efectivo,Nicolás Delgado Vega,Cejas + barba,Jhon Navajas
7564,752,6,11,2024-04-20 16:00:00,14000.00,atendida,daviplata,Carlos Vega Sánchez,Corte navaja,El Mono Barber
7565,57,12,17,2023-07-09 17:00:00,12000.00,atendida,tarjeta,Diego Peña Ramos,Barba completa,Kevin El Maestro
7566,1260,28,30,2023-02-20 17:00:00,55000.00,cancelada,tarjeta,Diego Montoya Morales,Permanente,Pipe Navajas
7567,1852,22,31,2023-08-20 17:00:00,15000.00,atendida,tarjeta,Lucia Ospina González,Masaje capilar,Cristian Fade
7568,1039,17,20,2024-02-22 12:00:00,20000.00,cancelada,daviplata,Isabella Herrera Zapata,Limpieza facial,El Paisa Cuts
7569,1190,21,25,2023-09-27 12:00:00,25000.00,cancelada,daviplata,Johana Mendoza Reyes,Corte + hidratacion,Lucho Precision
7570,895,7,10,2023-12-19 09:00:00,13000.00,atendida,tarjeta,Sergio Flores López,Corte clasico,Yeferson King
7571,1696,29,14,2024-12-13 14:00:00,50000.00,atendida,nequi,Sofia Herrera González,Mechas,El Tigre Cuts
7572,442,4,18,2023-03-29 10:00:00,18000.00,atendida,tarjeta,Lucia Castro Herrera,Corte + lavado,Nico Estilo
7573,2027,4,25,2024-04-22 08:00:00,18000.00,atendida,transferencia,Fabian Silva Guerrero,Corte + lavado,Lucho Precision
7574,763,14,9,2023-03-28 11:00:00,15000.00,atendida,efectivo,Laura Rojas Medina,Afeitado clasico navaja,Brayan Scissors
7575,436,3,13,2024-12-28 17:00:00,8000.00,atendida,efectivo,Kevin Díaz Ocampo,Arreglo de barba,Camilo Pro
7576,1133,8,10,2023-08-29 11:00:00,16000.00,cancelada,nequi,Nicolás Correa Peña,Corte moderno,Yeferson King
7577,1738,27,21,2024-06-21 08:00:00,22000.00,atendida,transferencia,Patricia Castro Jiménez,Alisado,Wilmar Style
7578,271,28,8,2024-06-06 17:00:00,55000.00,atendida,efectivo,Ferney Suárez Rodríguez,Permanente,Tato Fade
7579,207,13,23,2023-09-26 12:00:00,18000.00,atendida,efectivo,Julián Sánchez Ospina,Barba + hidratacion,Santi Premium
7580,1215,11,23,2024-05-11 12:00:00,25000.00,atendida,daviplata,Adriana Moreno Ramos,Tinte completo,Santi Premium
7581,1781,4,22,2024-02-07 14:00:00,18000.00,cancelada,nequi,Catalina Castro Zapata,Corte + lavado,Diego Fadero
7582,936,23,28,2024-08-21 15:00:00,30000.00,atendida,efectivo,Mateo Rojas Zapata,Tratamiento anticaida,Yeison Barber
7583,237,14,4,2023-11-28 10:00:00,15000.00,atendida,transferencia,Diana Rivera Morales,Afeitado clasico navaja,Mateo Barber
7584,1961,15,28,2023-05-13 16:00:00,14000.00,atendida,transferencia,Nathaly Parra Pérez,Cejas + barba,Yeison Barber
7585,277,2,21,2024-10-09 15:00:00,15000.00,cancelada,nequi,Paola Espinoza Montoya,Corte de cabello Basico + barba,Wilmar Style
7586,539,19,3,2023-06-17 16:00:00,60000.00,atendida,transferencia,Isabella Ortiz Vargas,Keratina,Juancho El Indio
7587,58,20,3,2024-01-16 10:00:00,22000.00,cancelada,daviplata,Isabella Vega Vargas,Corte + barba + cejas,Juancho El Indio
7588,1589,20,25,2023-06-11 14:00:00,22000.00,atendida,daviplata,Juan Ramos Morales,Corte + barba + cejas,Lucho Precision
7589,1422,14,30,2024-03-03 17:00:00,15000.00,cancelada,transferencia,Nathaly González Romero,Afeitado clasico navaja,Pipe Navajas
7590,1092,7,27,2023-03-02 15:00:00,13000.00,cancelada,nequi,Cristian Muñoz Rivera,Corte clasico,Tomas Clipper
7591,1145,17,26,2023-03-22 17:00:00,20000.00,atendida,daviplata,Mariana Ruiz Ocampo,Limpieza facial,Andres El Pro
7592,1733,27,31,2023-04-28 15:00:00,22000.00,cancelada,efectivo,Deisy Gutiérrez Rivera,Alisado,Cristian Fade
7593,1485,12,30,2024-11-05 18:00:00,12000.00,atendida,nequi,Angie Arias Moreno,Barba completa,Pipe Navajas
7594,380,4,12,2023-10-25 15:00:00,18000.00,cancelada,efectivo,Lizeth Reyes Ruiz,Corte + lavado,Duvan Fresh
7595,1993,5,15,2023-11-21 18:00:00,15000.00,atendida,tarjeta,Juan Herrera Sánchez,Corte degradado,Jhon Navajas
7596,1292,25,26,2024-05-01 10:00:00,80000.00,atendida,daviplata,Angie Guerrero Gómez,Coloracion fantasia,Andres El Pro
7597,334,16,21,2023-01-13 09:00:00,8000.00,atendida,efectivo,Lizeth Parra Rivera,Depilacion de cejas,Wilmar Style
7598,1522,29,25,2024-05-02 08:00:00,50000.00,cancelada,nequi,Ricardo Castro Suárez,Mechas,Lucho Precision
7599,1577,22,10,2024-05-10 17:00:00,15000.00,atendida,nequi,Duvan Cruz Rivera,Masaje capilar,Yeferson King
7600,1127,24,31,2023-05-23 08:00:00,50000.00,cancelada,daviplata,Mauricio Moreno Medina,Pack novio completo,Cristian Fade
7601,762,18,9,2024-12-16 12:00:00,22000.00,atendida,nequi,Mauricio Ortiz Rivera,Hidratacion capilar,Brayan Scissors
7602,999,21,7,2023-12-28 15:00:00,25000.00,atendida,tarjeta,Cristian Ocampo Reyes,Corte + hidratacion,Pipe El Crack
7603,1426,3,18,2023-09-12 15:00:00,8000.00,atendida,tarjeta,Luis Salazar Ríos,Arreglo de barba,Nico Estilo
7604,1483,8,4,2023-04-15 17:00:00,16000.00,atendida,nequi,Deisy Ocampo Castro,Corte moderno,Mateo Barber
7605,598,6,22,2023-03-24 08:00:00,14000.00,atendida,daviplata,Ricardo Vargas Vega,Corte navaja,Diego Fadero
7606,1587,18,27,2023-11-18 16:00:00,22000.00,atendida,transferencia,Lucia Ortiz Ríos,Hidratacion capilar,Tomas Clipper
7607,531,15,10,2023-06-18 11:00:00,14000.00,atendida,transferencia,Sofia Bedoya Rodríguez,Cejas + barba,Yeferson King
7608,424,6,29,2024-01-18 10:00:00,14000.00,cancelada,daviplata,Maria Rojas Ramírez,Corte navaja,El Calvo Cuts
7609,659,20,18,2023-10-14 18:00:00,22000.00,atendida,daviplata,Samuel Herrera Romero,Corte + barba + cejas,Nico Estilo
7610,842,6,10,2024-04-09 11:00:00,14000.00,atendida,daviplata,Claudia Ocampo Londoño,Corte navaja,Yeferson King
7611,787,13,31,2023-09-06 17:00:00,18000.00,atendida,daviplata,Juan Sánchez Arias,Barba + hidratacion,Cristian Fade
7612,975,7,24,2023-09-21 18:00:00,13000.00,cancelada,efectivo,Luis Ospina Flores,Corte clasico,El Negro Barber
7613,175,15,22,2023-09-24 17:00:00,14000.00,cancelada,transferencia,Nathaly Gómez Gómez,Cejas + barba,Diego Fadero
7614,642,4,29,2023-07-19 17:00:00,18000.00,cancelada,daviplata,Marcela Arias Mendoza,Corte + lavado,El Calvo Cuts
7615,1302,15,5,2023-10-26 17:00:00,14000.00,atendida,efectivo,Natalia Vega Rojas,Cejas + barba,El Vikingo
7616,1827,14,7,2024-04-05 18:00:00,15000.00,atendida,efectivo,Brayan Peña Rodríguez,Afeitado clasico navaja,Pipe El Crack
7617,212,26,17,2024-02-19 18:00:00,50000.00,cancelada,efectivo,Felipe Peña Henao,Corte + lavado + barba,Kevin El Maestro
7618,836,12,10,2024-07-25 17:00:00,12000.00,atendida,transferencia,Andrés Reyes García,Barba completa,Yeferson King
7619,1262,12,20,2023-05-18 09:00:00,12000.00,atendida,transferencia,Juan Pérez Pérez,Barba completa,El Paisa Cuts
7620,1230,15,15,2023-03-29 16:00:00,14000.00,cancelada,transferencia,Alejandro Rodríguez Rivera,Cejas + barba,Jhon Navajas
7621,1622,24,2,2023-06-24 18:00:00,50000.00,atendida,efectivo,Diana Ruiz Ortiz,Pack novio completo,Maicol Style
7622,2022,23,25,2023-03-21 16:00:00,30000.00,atendida,nequi,Maria Ocampo Ocampo,Tratamiento anticaida,Lucho Precision
7623,1593,21,19,2024-11-01 15:00:00,25000.00,atendida,transferencia,Alejandro Guerrero Ospina,Corte + hidratacion,Fercho Barber
7624,1144,9,20,2024-01-25 16:00:00,10000.00,cancelada,transferencia,Isabella Peña Gómez,Corte infantil,El Paisa Cuts
7625,1290,20,30,2024-11-29 17:00:00,22000.00,atendida,daviplata,Sara Zapata Suárez,Corte + barba + cejas,Pipe Navajas
7626,471,17,24,2023-07-25 18:00:00,20000.00,cancelada,tarjeta,Isabella Mendoza Rodríguez,Limpieza facial,El Negro Barber
7627,1477,18,26,2024-08-03 12:00:00,22000.00,atendida,daviplata,Steven Medina Jiménez,Hidratacion capilar,Andres El Pro
7628,1546,27,22,2024-11-25 11:00:00,22000.00,atendida,daviplata,Sofia Londoño Arias,Alisado,Diego Fadero
7629,581,28,12,2024-03-08 12:00:00,55000.00,atendida,nequi,Melissa Morales Muñoz,Permanente,Duvan Fresh
7630,1236,12,27,2023-08-18 18:00:00,12000.00,atendida,efectivo,Isabella Morales Bedoya,Barba completa,Tomas Clipper
7631,678,26,22,2024-10-17 09:00:00,50000.00,atendida,nequi,Claudia Ortiz Rivera,Corte + lavado + barba,Diego Fadero
7632,1522,2,13,2024-03-07 17:00:00,15000.00,atendida,transferencia,Ricardo Castro Suárez,Corte de cabello Basico + barba,Camilo Pro
7633,1175,2,25,2023-02-12 18:00:00,15000.00,atendida,transferencia,Mateo López Ocampo,Corte de cabello Basico + barba,Lucho Precision
7634,936,21,10,2024-06-16 18:00:00,25000.00,atendida,nequi,Mateo Rojas Zapata,Corte + hidratacion,Yeferson King
7635,196,28,9,2023-07-09 09:00:00,55000.00,atendida,nequi,Samuel Ruiz Zapata,Permanente,Brayan Scissors
7636,1118,8,29,2023-11-29 16:00:00,16000.00,atendida,tarjeta,Carolina Gutiérrez Morales,Corte moderno,El Calvo Cuts
7637,762,4,7,2024-01-16 14:00:00,18000.00,atendida,transferencia,Mauricio Ortiz Rivera,Corte + lavado,Pipe El Crack
7638,754,11,4,2024-07-21 14:00:00,25000.00,atendida,efectivo,Sergio García Flores,Tinte completo,Mateo Barber
7639,1869,13,27,2024-06-25 09:00:00,18000.00,cancelada,transferencia,Steven Torres Torres,Barba + hidratacion,Tomas Clipper
7640,1180,18,7,2024-01-25 14:00:00,22000.00,cancelada,efectivo,Brayan Flores Mendoza,Hidratacion capilar,Pipe El Crack
7641,1990,10,30,2023-12-08 09:00:00,35000.00,atendida,transferencia,Patricia Moreno Espinoza,Corte + tinte,Pipe Navajas
7642,1498,11,26,2024-11-20 08:00:00,25000.00,cancelada,efectivo,Dayana Pérez Martínez,Tinte completo,Andres El Pro
7643,1510,30,11,2023-09-14 10:00:00,40000.00,atendida,tarjeta,Deisy Flores Ortiz,Decoloracion,El Mono Barber
7644,1162,27,3,2023-08-03 18:00:00,22000.00,atendida,tarjeta,Jhon Espinoza Rojas,Alisado,Juancho El Indio
7645,571,23,11,2024-10-16 11:00:00,30000.00,atendida,tarjeta,Esteban Díaz Rivera,Tratamiento anticaida,El Mono Barber
7646,1684,27,19,2023-08-25 18:00:00,22000.00,cancelada,nequi,Nathaly Cárdenas Morales,Alisado,Fercho Barber
7647,444,14,2,2024-11-13 14:00:00,15000.00,atendida,nequi,Mateo Martínez Ruiz,Afeitado clasico navaja,Maicol Style
7648,803,15,22,2024-03-20 18:00:00,14000.00,atendida,efectivo,Isabella Suárez Rivera,Cejas + barba,Diego Fadero
7649,1109,27,5,2023-04-21 10:00:00,22000.00,cancelada,efectivo,Camila Bedoya Parra,Alisado,El Vikingo
7650,74,4,20,2023-02-17 12:00:00,18000.00,atendida,daviplata,Carlos Rivera Cárdenas,Corte + lavado,El Paisa Cuts
7651,1700,7,20,2024-01-22 17:00:00,13000.00,cancelada,nequi,Adriana Morales Ospina,Corte clasico,El Paisa Cuts
7652,1535,20,5,2024-04-25 11:00:00,22000.00,atendida,efectivo,Patricia González Bedoya,Corte + barba + cejas,El Vikingo
7653,834,10,25,2024-06-14 08:00:00,35000.00,atendida,transferencia,Mateo García Torres,Corte + tinte,Lucho Precision
7654,183,12,2,2023-08-24 18:00:00,12000.00,atendida,transferencia,Miguel Herrera Ríos,Barba completa,Maicol Style
7655,188,25,20,2023-04-13 09:00:00,80000.00,cancelada,transferencia,Nathaly Ríos Rivera,Coloracion fantasia,El Paisa Cuts
7656,423,7,3,2023-05-11 17:00:00,13000.00,atendida,daviplata,Carlos Vega Reyes,Corte clasico,Juancho El Indio
7657,35,10,13,2023-01-12 11:00:00,35000.00,atendida,daviplata,David Ríos Mendoza,Corte + tinte,Camilo Pro
7658,1460,29,12,2023-05-16 11:00:00,50000.00,atendida,nequi,Patricia Correa Ríos,Mechas,Duvan Fresh
7659,917,1,10,2023-07-17 14:00:00,12000.00,atendida,tarjeta,Deisy Moreno Vega,Corte de cabello Basico,Yeferson King
7660,1097,17,5,2024-01-28 12:00:00,20000.00,atendida,daviplata,Cristian Peña Rivera,Limpieza facial,El Vikingo
7661,567,17,30,2024-02-02 14:00:00,20000.00,atendida,tarjeta,Sofia Salazar Rodríguez,Limpieza facial,Pipe Navajas
7662,309,9,4,2024-07-20 11:00:00,10000.00,cancelada,tarjeta,Yeison Cruz Ramírez,Corte infantil,Mateo Barber
7663,1361,28,13,2023-11-18 17:00:00,55000.00,atendida,nequi,Laura Muñoz González,Permanente,Camilo Pro
7664,1677,29,10,2023-04-04 18:00:00,50000.00,atendida,nequi,Cristian Rodríguez Castro,Mechas,Yeferson King
7665,1196,23,15,2024-12-03 14:00:00,30000.00,atendida,nequi,Angie Sánchez Salazar,Tratamiento anticaida,Jhon Navajas
7666,1772,11,20,2023-12-22 08:00:00,25000.00,atendida,nequi,Ricardo Silva Henao,Tinte completo,El Paisa Cuts
7667,1417,23,24,2023-01-06 12:00:00,30000.00,cancelada,daviplata,Xiomara Muñoz Silva,Tratamiento anticaida,El Negro Barber
7668,475,13,29,2023-09-10 11:00:00,18000.00,cancelada,tarjeta,Juan Gutiérrez Morales,Barba + hidratacion,El Calvo Cuts
7669,1015,19,5,2023-02-08 18:00:00,60000.00,atendida,tarjeta,Sara Silva López,Keratina,El Vikingo
7670,1761,2,28,2023-08-30 12:00:00,15000.00,atendida,daviplata,Nicolás Arias Espinoza,Corte de cabello Basico + barba,Yeison Barber
7671,1917,3,9,2024-12-27 11:00:00,8000.00,atendida,nequi,Jhon González Medina,Arreglo de barba,Brayan Scissors
7672,1381,4,27,2024-09-11 08:00:00,18000.00,cancelada,transferencia,Mauricio Salazar Peña,Corte + lavado,Tomas Clipper
7673,1360,24,22,2024-11-03 14:00:00,50000.00,atendida,daviplata,Sara García Castro,Pack novio completo,Diego Fadero
7674,1355,30,19,2023-04-07 12:00:00,40000.00,cancelada,nequi,Carolina Sánchez Ortiz,Decoloracion,Fercho Barber
7675,1904,16,12,2024-10-29 15:00:00,8000.00,cancelada,tarjeta,Yulieth Arias Vargas,Depilacion de cejas,Duvan Fresh
7676,883,27,31,2023-06-14 12:00:00,22000.00,cancelada,efectivo,Patricia Henao Martínez,Alisado,Cristian Fade
7677,219,1,27,2024-04-09 10:00:00,12000.00,atendida,nequi,Rodrigo Morales Ocampo,Corte de cabello Basico,Tomas Clipper
7678,117,14,10,2023-06-26 16:00:00,15000.00,cancelada,transferencia,Dayana Jiménez Ospina,Afeitado clasico navaja,Yeferson King
7679,1726,22,12,2024-01-12 09:00:00,15000.00,atendida,transferencia,Sergio Herrera Ortiz,Masaje capilar,Duvan Fresh
7680,1852,21,13,2023-01-05 18:00:00,25000.00,cancelada,transferencia,Lucia Ospina González,Corte + hidratacion,Camilo Pro
7681,2012,18,3,2023-11-03 11:00:00,22000.00,atendida,efectivo,Ana Londoño Romero,Hidratacion capilar,Juancho El Indio
7682,998,14,27,2024-09-01 11:00:00,15000.00,cancelada,nequi,Catalina Rodríguez Suárez,Afeitado clasico navaja,Tomas Clipper
7683,195,14,31,2023-06-12 08:00:00,15000.00,atendida,transferencia,Mauricio López Ramos,Afeitado clasico navaja,Cristian Fade
7684,149,1,29,2023-10-01 11:00:00,12000.00,atendida,tarjeta,Mariana Vega Gómez,Corte de cabello Basico,El Calvo Cuts
7685,1336,29,17,2024-02-02 12:00:00,50000.00,atendida,nequi,Nathaly Medina Parra,Mechas,Kevin El Maestro
7686,1385,22,26,2023-02-10 08:00:00,15000.00,cancelada,efectivo,Johana Ruiz Salazar,Masaje capilar,Andres El Pro
7687,1715,26,9,2023-11-03 10:00:00,50000.00,atendida,tarjeta,Xiomara Ocampo Cárdenas,Corte + lavado + barba,Brayan Scissors
7688,67,28,4,2023-12-10 10:00:00,55000.00,cancelada,transferencia,Johana Espinoza Jiménez,Permanente,Mateo Barber
7689,1255,11,29,2023-08-11 17:00:00,25000.00,atendida,transferencia,Carlos Morales Jiménez,Tinte completo,El Calvo Cuts
7690,884,28,17,2024-05-25 11:00:00,55000.00,atendida,daviplata,Sara Mendoza Ramírez,Permanente,Kevin El Maestro
7691,1065,24,17,2024-07-08 10:00:00,50000.00,cancelada,transferencia,Raúl Romero Henao,Pack novio completo,Kevin El Maestro
7692,1679,5,21,2023-08-20 08:00:00,15000.00,atendida,tarjeta,Yeison Mendoza Delgado,Corte degradado,Wilmar Style
7693,447,18,16,2023-02-21 11:00:00,22000.00,cancelada,transferencia,Juan Rivera Morales,Hidratacion capilar,Sebastián Blade
7694,121,29,8,2024-05-10 15:00:00,50000.00,atendida,daviplata,Carlos Arias Morales,Mechas,Tato Fade
7695,1575,7,23,2023-07-01 18:00:00,13000.00,atendida,nequi,Carolina García Jiménez,Corte clasico,Santi Premium
7696,1443,25,12,2024-12-26 12:00:00,80000.00,atendida,transferencia,Johana Suárez Londoño,Coloracion fantasia,Duvan Fresh
7697,1232,23,21,2023-01-29 10:00:00,30000.00,atendida,transferencia,Camila Castro Peña,Tratamiento anticaida,Wilmar Style
7698,1123,4,25,2024-09-09 08:00:00,18000.00,atendida,tarjeta,Deisy Romero Romero,Corte + lavado,Lucho Precision
7699,334,14,5,2024-01-23 16:00:00,15000.00,cancelada,nequi,Lizeth Parra Rivera,Afeitado clasico navaja,El Vikingo
7700,1685,15,28,2024-10-26 16:00:00,14000.00,atendida,transferencia,Ferney González Muñoz,Cejas + barba,Yeison Barber
7701,1578,17,28,2023-02-23 11:00:00,20000.00,atendida,daviplata,Mariana Jiménez Espinoza,Limpieza facial,Yeison Barber
7702,1872,7,18,2024-06-12 11:00:00,13000.00,atendida,transferencia,Miguel Rojas Rojas,Corte clasico,Nico Estilo
7703,887,13,29,2023-09-14 08:00:00,18000.00,atendida,tarjeta,Felipe Morales Ruiz,Barba + hidratacion,El Calvo Cuts
7704,1513,15,5,2023-03-27 12:00:00,14000.00,atendida,transferencia,Alejandro Mendoza Ríos,Cejas + barba,El Vikingo
7705,251,12,2,2024-01-21 17:00:00,12000.00,atendida,efectivo,Ricardo Henao Flores,Barba completa,Maicol Style
7706,183,6,27,2023-12-30 14:00:00,14000.00,atendida,tarjeta,Miguel Herrera Ríos,Corte navaja,Tomas Clipper
7707,1743,13,14,2024-01-27 14:00:00,18000.00,atendida,tarjeta,Oscar Ospina Rivera,Barba + hidratacion,El Tigre Cuts
7708,314,22,18,2023-08-27 15:00:00,15000.00,atendida,transferencia,Valentina González Ríos,Masaje capilar,Nico Estilo
7709,2029,7,9,2024-11-24 12:00:00,13000.00,atendida,efectivo,Angie Muñoz Ramos,Corte clasico,Brayan Scissors
7710,1454,16,26,2023-10-28 15:00:00,8000.00,atendida,tarjeta,Miguel López Suárez,Depilacion de cejas,Andres El Pro
7711,2008,5,15,2024-03-14 15:00:00,15000.00,cancelada,efectivo,Catalina Díaz Muñoz,Corte degradado,Jhon Navajas
7712,309,17,9,2024-07-26 10:00:00,20000.00,atendida,tarjeta,Yeison Cruz Ramírez,Limpieza facial,Brayan Scissors
7713,1823,12,14,2024-01-25 14:00:00,12000.00,atendida,tarjeta,Xiomara Ramírez López,Barba completa,El Tigre Cuts
7714,1396,25,17,2024-04-11 17:00:00,80000.00,atendida,nequi,Paula Cárdenas Correa,Coloracion fantasia,Kevin El Maestro
7715,379,23,27,2023-03-08 11:00:00,30000.00,atendida,tarjeta,Yulieth Montoya Gutiérrez,Tratamiento anticaida,Tomas Clipper
7716,1604,21,6,2024-01-22 14:00:00,25000.00,atendida,transferencia,Jhon Rojas Vega,Corte + hidratacion,Chelo Cuts
7717,106,16,17,2023-03-13 14:00:00,8000.00,cancelada,tarjeta,Hernán Londoño Zapata,Depilacion de cejas,Kevin El Maestro
7718,1535,8,12,2024-04-18 14:00:00,16000.00,cancelada,efectivo,Patricia González Bedoya,Corte moderno,Duvan Fresh
7719,1208,30,4,2023-06-06 17:00:00,40000.00,cancelada,transferencia,Sebastián Parra Guerrero,Decoloracion,Mateo Barber
7720,879,30,8,2023-06-25 08:00:00,40000.00,cancelada,efectivo,Santiago Vargas Jiménez,Decoloracion,Tato Fade
7721,1749,23,4,2024-06-13 18:00:00,30000.00,atendida,nequi,Natalia Vega Vega,Tratamiento anticaida,Mateo Barber
7722,927,19,14,2023-12-27 18:00:00,60000.00,atendida,tarjeta,Hernán Torres Rivera,Keratina,El Tigre Cuts
7723,820,14,16,2023-07-28 17:00:00,15000.00,atendida,tarjeta,Alejandro Mendoza Guerrero,Afeitado clasico navaja,Sebastián Blade
7724,1234,13,14,2023-03-26 12:00:00,18000.00,atendida,efectivo,Carolina Guerrero Jiménez,Barba + hidratacion,El Tigre Cuts
7725,968,20,29,2024-06-11 17:00:00,22000.00,atendida,efectivo,David Londoño González,Corte + barba + cejas,El Calvo Cuts
7726,507,28,2,2023-11-10 08:00:00,55000.00,atendida,efectivo,Alejandro Arias Moreno,Permanente,Maicol Style
7727,1554,29,5,2024-05-14 15:00:00,50000.00,atendida,daviplata,Adriana Romero Londoño,Mechas,El Vikingo
7728,1379,26,6,2024-11-04 16:00:00,50000.00,atendida,nequi,Hernán Mendoza Peña,Corte + lavado + barba,Chelo Cuts
7729,1827,10,13,2024-12-17 09:00:00,35000.00,atendida,transferencia,Brayan Peña Rodríguez,Corte + tinte,Camilo Pro
7730,1096,6,12,2024-04-26 14:00:00,14000.00,atendida,transferencia,Melissa Ramos Rodríguez,Corte navaja,Duvan Fresh
7731,1015,4,9,2023-11-19 10:00:00,18000.00,atendida,tarjeta,Sara Silva López,Corte + lavado,Brayan Scissors
7732,2005,20,4,2023-09-08 14:00:00,22000.00,atendida,nequi,Ana Bedoya Romero,Corte + barba + cejas,Mateo Barber
7733,290,10,20,2023-11-01 12:00:00,35000.00,cancelada,daviplata,Diego Peña Ramírez,Corte + tinte,El Paisa Cuts
7734,236,27,14,2023-06-03 14:00:00,22000.00,atendida,transferencia,Fernando González Ocampo,Alisado,El Tigre Cuts
7735,602,19,13,2023-09-16 11:00:00,60000.00,cancelada,daviplata,Daniela Ospina Londoño,Keratina,Camilo Pro
7736,802,24,5,2023-07-01 11:00:00,50000.00,atendida,efectivo,Carolina Herrera Medina,Pack novio completo,El Vikingo
7737,1518,23,11,2024-01-02 17:00:00,30000.00,atendida,tarjeta,Xiomara Romero Romero,Tratamiento anticaida,El Mono Barber
7738,978,3,22,2024-09-10 15:00:00,8000.00,cancelada,nequi,Maria Rivera Jiménez,Arreglo de barba,Diego Fadero
7739,653,25,26,2024-12-16 17:00:00,80000.00,cancelada,transferencia,Jorge Londoño Ríos,Coloracion fantasia,Andres El Pro
7740,1638,10,8,2024-04-03 18:00:00,35000.00,atendida,tarjeta,Fernando Delgado Gómez,Corte + tinte,Tato Fade
7741,235,30,14,2024-08-25 12:00:00,40000.00,cancelada,transferencia,Dayana Cárdenas Martínez,Decoloracion,El Tigre Cuts
7742,75,11,28,2024-09-20 18:00:00,25000.00,cancelada,nequi,Marcela Peña López,Tinte completo,Yeison Barber
7743,820,1,3,2023-05-25 10:00:00,12000.00,atendida,tarjeta,Alejandro Mendoza Guerrero,Corte de cabello Basico,Juancho El Indio
7744,1902,30,16,2023-03-21 08:00:00,40000.00,atendida,daviplata,Santiago Reyes Vega,Decoloracion,Sebastián Blade
7745,934,1,19,2023-04-13 16:00:00,12000.00,atendida,daviplata,Luis Ríos Rojas,Corte de cabello Basico,Fercho Barber
7746,1346,30,21,2023-10-27 12:00:00,40000.00,cancelada,transferencia,Gabriela Ríos Jiménez,Decoloracion,Wilmar Style
7747,1794,4,13,2024-06-01 18:00:00,18000.00,atendida,daviplata,Jorge Zapata Díaz,Corte + lavado,Camilo Pro
7748,277,21,11,2023-05-17 08:00:00,25000.00,atendida,nequi,Paola Espinoza Montoya,Corte + hidratacion,El Mono Barber
7749,98,26,12,2024-12-11 10:00:00,50000.00,atendida,tarjeta,Julián Henao Bedoya,Corte + lavado + barba,Duvan Fresh
7750,1935,24,6,2024-12-09 10:00:00,50000.00,atendida,nequi,Andrea Correa Peña,Pack novio completo,Chelo Cuts
7751,546,8,22,2023-11-06 08:00:00,16000.00,cancelada,daviplata,Sofia García Parra,Corte moderno,Diego Fadero
7752,1650,30,18,2023-02-23 08:00:00,40000.00,atendida,nequi,Paola Reyes Díaz,Decoloracion,Nico Estilo
7753,353,17,13,2024-02-03 11:00:00,20000.00,atendida,transferencia,Paula Jiménez Silva,Limpieza facial,Camilo Pro
7754,1901,14,13,2023-08-03 18:00:00,15000.00,cancelada,transferencia,Alejandro Silva Medina,Afeitado clasico navaja,Camilo Pro
7755,1843,9,2,2023-02-01 10:00:00,10000.00,atendida,tarjeta,Esteban Gutiérrez Gómez,Corte infantil,Maicol Style
7756,1335,23,30,2024-06-06 09:00:00,30000.00,atendida,daviplata,Sebastián García Morales,Tratamiento anticaida,Pipe Navajas
7757,1418,20,21,2024-07-09 12:00:00,22000.00,cancelada,transferencia,Mateo Ruiz Bedoya,Corte + barba + cejas,Wilmar Style
7758,1870,23,17,2023-04-23 15:00:00,30000.00,atendida,nequi,Sebastián Gutiérrez Espinoza,Tratamiento anticaida,Kevin El Maestro
7759,1589,27,9,2023-03-14 15:00:00,22000.00,atendida,daviplata,Juan Ramos Morales,Alisado,Brayan Scissors
7760,832,22,19,2024-06-01 12:00:00,15000.00,atendida,tarjeta,Carolina Cárdenas Ruiz,Masaje capilar,Fercho Barber
7761,841,11,15,2023-02-20 14:00:00,25000.00,atendida,efectivo,Ana Ortiz Arias,Tinte completo,Jhon Navajas
7762,218,11,25,2023-05-19 08:00:00,25000.00,cancelada,tarjeta,Miguel Sánchez Delgado,Tinte completo,Lucho Precision
7763,579,29,2,2023-07-10 10:00:00,50000.00,cancelada,tarjeta,Andrea Vargas Ramos,Mechas,Maicol Style
7764,1186,11,10,2023-10-29 10:00:00,25000.00,atendida,transferencia,Carlos Jiménez Ríos,Tinte completo,Yeferson King
7765,201,14,15,2024-09-21 14:00:00,15000.00,atendida,efectivo,Ricardo Gutiérrez Díaz,Afeitado clasico navaja,Jhon Navajas
