id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
5501,924,16,25,2024-06-03 11:00:00,8000.00,cancelada,efectivo,Adriana Londoño Salazar,Barba completa,Lucho Precision
5502,1316,5,20,2024-09-23 14:00:00,15000.00,atendida,transferencia,Monica Muñoz Ocampo,Corte de cabello Basico,El Paisa Cuts
5503,1471,21,23,2024-02-23 16:00:00,25000.00,atendida,daviplata,Mauricio Correa Montoya,Limpieza facial,Santi Premium
5504,780,21,28,2023-09-24 11:00:00,25000.00,cancelada,transferencia,Luis Vargas Bedoya,Limpieza facial,Yeison Barber
5505,980,26,9,2023-12-24 14:00:00,50000.00,atendida,nequi,Monica Medina Suárez,Masaje capilar,Brayan Scissors
5506,988,19,26,2023-02-14 10:00:00,60000.00,cancelada,tarjeta,Adriana López Sánchez,Cejas + barba,Andres El Pro
5507,377,15,28,2023-10-04 09:00:00,14000.00,atendida,daviplata,Fabian Ramos González,Tinte completo,Yeison Barber
5508,329,26,10,2023-04-21 08:00:00,50000.00,cancelada,tarjeta,Juan Morales Rodríguez,Masaje capilar,Yeferson King
5509,1830,16,5,2024-06-29 12:00:00,8000.00,atendida,tarjeta,Rodrigo Silva Rivera,Barba completa,El Vikingo
5510,750,17,14,2024-06-28 09:00:00,20000.00,atendida,transferencia,Santiago Montoya Romero,Barba + hidratacion,El Tigre Cuts
5511,1564,18,12,2023-10-11 10:00:00,22000.00,cancelada,nequi,Andrea López Ramos,Afeitado clasico navaja,Duvan Fresh
5512,1851,4,7,2024-08-04 09:00:00,18000.00,atendida,tarjeta,Duvan Rodríguez Reyes,Corte + lavado,Pipe El Crack
5513,1056,28,24,2024-02-15 08:00:00,55000.00,atendida,tarjeta,Rodrigo Rojas Pérez,Pack novio completo,El Negro Barber
5514,447,18,2,2024-12-09 11:00:00,22000.00,cancelada,efectivo,Juan Rivera Morales,Afeitado clasico navaja,Maicol Style
5515,367,12,12,2024-02-19 12:00:00,12000.00,atendida,daviplata,Jorge Herrera Medina,Corte moderno,Duvan Fresh
5516,1065,20,22,2024-02-01 10:00:00,22000.00,atendida,tarjeta,Raúl Romero Henao,Depilacion de cejas,Diego Fadero
5517,932,19,31,2024-05-27 15:00:00,60000.00,cancelada,efectivo,Laura Ospina Rivera,Cejas + barba,Cristian Fade
5518,89,1,3,2023-10-26 08:00:00,12000.00,atendida,transferencia,Xiomara Henao Rivera,Corte de cabello Basico,Juancho El Indio
5519,1406,8,12,2023-10-27 15:00:00,16000.00,atendida,nequi,Miguel Peña Peña,Corte + lavado,Duvan Fresh
5520,359,30,10,2024-07-17 15:00:00,40000.00,cancelada,transferencia,Carlos Henao Zapata,Corte + lavado + barba,Yeferson King
5521,1521,13,5,2023-08-17 11:00:00,18000.00,atendida,tarjeta,Paula Bedoya Moreno,Corte infantil,El Vikingo
5522,1184,24,27,2023-08-27 15:00:00,50000.00,cancelada,transferencia,Laura Romero Ramírez,Corte + barba + cejas,Tomas Clipper
5523,1604,26,11,2024-10-05 14:00:00,50000.00,atendida,transferencia,Jhon Rojas Vega,Masaje capilar,El Mono Barber
5524,547,23,8,2024-04-05 17:00:00,30000.00,cancelada,nequi,Diego Guerrero Reyes,Keratina,Tato Fade
5525,1791,23,12,2024-01-22 11:00:00,30000.00,cancelada,daviplata,Johana Cruz Ospina,Keratina,Duvan Fresh
5526,233,27,27,2023-01-19 14:00:00,22000.00,atendida,transferencia,Camila Castro Zapata,Tratamiento anticaida,Tomas Clipper
5527,691,24,23,2024-12-05 11:00:00,50000.00,atendida,efectivo,Ana Romero Medina,Corte + barba + cejas,Santi Premium
5528,110,9,19,2024-02-28 12:00:00,10000.00,atendida,efectivo,Miguel Flores López,Corte degradado,Fercho Barber
5529,1624,17,4,2024-08-27 11:00:00,20000.00,cancelada,tarjeta,Jorge Cárdenas Gutiérrez,Barba + hidratacion,Mateo Barber
5530,1184,2,5,2023-11-12 08:00:00,15000.00,atendida,efectivo,Laura Romero Ramírez,Corte de cabello Basico + barba,El Vikingo
5531,1676,4,4,2024-07-03 09:00:00,18000.00,atendida,efectivo,Gabriela Torres Rivera,Corte + lavado,Mateo Barber
5532,1084,23,30,2023-05-26 08:00:00,30000.00,atendida,nequi,Catalina Romero López,Keratina,Pipe Navajas
5533,1637,27,10,2024-05-31 17:00:00,22000.00,atendida,efectivo,Felipe Moreno Suárez,Tratamiento anticaida,Yeferson King
5534,102,15,15,2023-01-16 12:00:00,14000.00,atendida,efectivo,Sergio López Sánchez,Tinte completo,Jhon Navajas
5535,1111,20,27,2024-12-25 12:00:00,22000.00,atendida,efectivo,Andrés Ortiz Londoño,Depilacion de cejas,Tomas Clipper
5536,1781,17,14,2024-01-27 10:00:00,20000.00,cancelada,tarjeta,Catalina Castro Zapata,Barba + hidratacion,El Tigre Cuts
5537,1472,16,6,2024-10-17 12:00:00,8000.00,atendida,nequi,Laura Peña Henao,Barba completa,Chelo Cuts
5538,1442,2,27,2024-04-28 09:00:00,15000.00,atendida,nequi,Paula Herrera Romero,Corte de cabello Basico + barba,Tomas Clipper
5539,222,10,21,2024-12-26 08:00:00,35000.00,atendida,tarjeta,Ana García Espinoza,Corte navaja,Wilmar Style
5540,1091,18,12,2024-07-03 12:00:00,22000.00,atendida,transferencia,Fabian Ocampo Gutiérrez,Afeitado clasico navaja,Duvan Fresh
5541,544,14,31,2023-09-25 16:00:00,15000.00,atendida,tarjeta,Nicolás Zapata Londoño,Corte + tinte,Cristian Fade
5542,1442,11,6,2023-12-27 10:00:00,25000.00,atendida,transferencia,Paula Herrera Romero,Corte clasico,Chelo Cuts
5543,1862,30,26,2023-07-14 18:00:00,40000.00,atendida,tarjeta,Catalina Ocampo Cruz,Corte + lavado + barba,Andres El Pro
5544,588,12,27,2023-06-28 16:00:00,12000.00,atendida,transferencia,Paula Guerrero Henao,Corte moderno,Tomas Clipper
5545,1916,5,9,2024-01-03 16:00:00,15000.00,atendida,transferencia,Sofia Arias Pérez,Corte de cabello Basico,Brayan Scissors
5546,1833,16,25,2024-05-02 09:00:00,8000.00,atendida,efectivo,Raúl Rojas Ospina,Barba completa,Lucho Precision
5547,1710,14,3,2023-08-26 10:00:00,15000.00,cancelada,nequi,Sebastián Ortiz Moreno,Corte + tinte,Juancho El Indio
5548,648,14,31,2023-01-02 18:00:00,15000.00,cancelada,nequi,Kevin Jiménez Peña,Corte + tinte,Cristian Fade
5549,1271,16,4,2024-11-24 12:00:00,8000.00,cancelada,transferencia,Marcela Arias Rodríguez,Barba completa,Mateo Barber
5550,944,1,20,2024-05-29 12:00:00,12000.00,atendida,efectivo,Cristian Castro Ruiz,Corte de cabello Basico,El Paisa Cuts
5551,2024,18,4,2023-02-27 09:00:00,22000.00,cancelada,tarjeta,Duvan Martínez Londoño,Afeitado clasico navaja,Mateo Barber
5552,793,28,16,2024-01-10 08:00:00,55000.00,atendida,nequi,Cristian Sánchez Martínez,Pack novio completo,Sebastián Blade
5553,1184,28,26,2023-05-15 16:00:00,55000.00,atendida,transferencia,Laura Romero Ramírez,Pack novio completo,Andres El Pro
5554,1842,7,29,2024-12-28 17:00:00,13000.00,atendida,efectivo,Samuel Bedoya Rodríguez,Arreglo de barba,El Calvo Cuts
5555,109,21,26,2023-08-25 15:00:00,25000.00,cancelada,efectivo,Adriana Ortiz Vega,Limpieza facial,Andres El Pro
5556,743,9,7,2024-01-18 15:00:00,10000.00,atendida,efectivo,Catalina Ortiz Reyes,Corte degradado,Pipe El Crack
5557,1347,20,17,2024-09-22 14:00:00,22000.00,cancelada,efectivo,Yulieth Suárez Sánchez,Depilacion de cejas,Kevin El Maestro
5558,1281,4,19,2024-03-04 10:00:00,18000.00,atendida,transferencia,Leidy Díaz Zapata,Corte + lavado,Fercho Barber
5559,488,23,4,2024-07-07 18:00:00,30000.00,atendida,nequi,Camila Castro Ortiz,Keratina,Mateo Barber
5560,855,21,30,2024-09-19 09:00:00,25000.00,atendida,nequi,Sofia Zapata González,Limpieza facial,Pipe Navajas
5561,895,13,26,2024-05-04 10:00:00,18000.00,atendida,daviplata,Sergio Flores López,Corte infantil,Andres El Pro
5562,1620,10,18,2023-03-22 12:00:00,35000.00,atendida,nequi,Diego Mendoza García,Corte navaja,Nico Estilo
5563,369,27,30,2023-07-28 09:00:00,22000.00,cancelada,transferencia,Paula Medina Cruz,Tratamiento anticaida,Pipe Navajas
5564,1461,9,18,2023-07-13 16:00:00,10000.00,cancelada,transferencia,Rodrigo Suárez Silva,Corte degradado,Nico Estilo
5565,896,28,8,2024-12-28 16:00:00,55000.00,atendida,transferencia,Xiomara Correa Ramos,Pack novio completo,Tato Fade
5566,2013,23,4,2024-02-16 16:00:00,30000.00,atendida,tarjeta,Isabella Bedoya Jiménez,Keratina,Mateo Barber
5567,910,4,7,2023-08-13 16:00:00,18000.00,cancelada,nequi,Johana Díaz Flores,Corte + lavado,Pipe El Crack
5568,1279,7,31,2023-09-15 10:00:00,13000.00,atendida,nequi,Kevin Guerrero Guerrero,Arreglo de barba,Cristian Fade
5569,1033,1,13,2023-09-24 16:00:00,12000.00,cancelada,transferencia,Alejandro Ramos Medina,Corte de cabello Basico,Camilo Pro
5570,726,30,24,2024-07-27 15:00:00,40000.00,atendida,transferencia,Ferney Londoño Peña,Corte + lavado + barba,El Negro Barber
5571,1246,9,12,2024-12-31 15:00:00,10000.00,atendida,nequi,Melissa Vargas Ospina,Corte degradado,Duvan Fresh
5572,716,17,17,2024-05-20 16:00:00,20000.00,atendida,daviplata,Oscar Muñoz Ortiz,Barba + hidratacion,Kevin El Maestro
5573,1019,14,4,2024-08-16 17:00:00,15000.00,cancelada,transferencia,Santiago Parra Moreno,Corte + tinte,Mateo Barber
5574,1659,2,8,2023-01-04 10:00:00,15000.00,atendida,transferencia,Andrea Parra Cruz,Corte de cabello Basico + barba,Tato Fade
5575,818,19,10,2024-01-16 17:00:00,60000.00,atendida,efectivo,Laura Vega Rojas,Cejas + barba,Yeferson King
5576,351,25,10,2024-09-24 17:00:00,80000.00,atendida,transferencia,Lucia Suárez Correa,Corte + hidratacion,Yeferson King
5577,805,24,9,2023-03-08 14:00:00,50000.00,cancelada,daviplata,Monica Rodríguez Peña,Corte + barba + cejas,Brayan Scissors
5578,722,11,27,2024-11-29 17:00:00,25000.00,atendida,nequi,Angie Muñoz Ríos,Corte clasico,Tomas Clipper
5579,1383,10,11,2023-01-01 09:00:00,35000.00,atendida,transferencia,Paola Torres Rodríguez,Corte navaja,El Mono Barber
5580,1307,30,12,2024-05-29 08:00:00,40000.00,cancelada,daviplata,Miguel Romero Herrera,Corte + lavado + barba,Duvan Fresh
5581,268,22,15,2023-07-26 15:00:00,15000.00,atendida,transferencia,Catalina Herrera Rojas,Hidratacion capilar,Jhon Navajas
5582,1087,30,16,2024-01-24 14:00:00,40000.00,atendida,efectivo,Andrés Martínez González,Corte + lavado + barba,Sebastián Blade
5583,673,18,15,2023-02-20 08:00:00,22000.00,atendida,daviplata,Patricia Castro Gómez,Afeitado clasico navaja,Jhon Navajas
5584,1037,12,26,2023-09-05 11:00:00,12000.00,atendida,daviplata,Daniela Londoño Parra,Corte moderno,Andres El Pro
5585,1032,10,19,2024-12-13 10:00:00,35000.00,atendida,nequi,Camila Ríos Martínez,Corte navaja,Fercho Barber
5586,68,13,20,2023-09-06 17:00:00,18000.00,atendida,nequi,Julián Parra Morales,Corte infantil,El Paisa Cuts
5587,922,4,17,2023-01-23 18:00:00,18000.00,atendida,efectivo,Brayan Rivera Ospina,Corte + lavado,Kevin El Maestro
5588,1436,17,22,2023-01-05 08:00:00,20000.00,cancelada,nequi,Sofia Ortiz Ramos,Barba + hidratacion,Diego Fadero
5589,387,15,13,2024-11-04 08:00:00,14000.00,atendida,efectivo,Marcela Delgado Sánchez,Tinte completo,Camilo Pro
5590,1262,25,2,2024-01-23 14:00:00,80000.00,atendida,transferencia,Juan Pérez Pérez,Corte + hidratacion,Maicol Style
5591,1280,16,12,2023-09-24 10:00:00,8000.00,cancelada,daviplata,Andrea Salazar Ospina,Barba completa,Duvan Fresh
5592,1325,15,31,2023-12-12 18:00:00,14000.00,atendida,efectivo,Camila Zapata Mendoza,Tinte completo,Cristian Fade
5593,1698,27,8,2024-12-27 08:00:00,22000.00,cancelada,transferencia,Jhon Guerrero Medina,Tratamiento anticaida,Tato Fade
5594,646,20,12,2023-08-12 08:00:00,22000.00,atendida,nequi,Johana Rodríguez Correa,Depilacion de cejas,Duvan Fresh
5595,1682,7,22,2023-09-30 14:00:00,13000.00,atendida,efectivo,Natalia Pérez Cruz,Arreglo de barba,Diego Fadero
5596,1474,26,26,2024-02-02 14:00:00,50000.00,cancelada,tarjeta,Miguel Pérez Herrera,Masaje capilar,Andres El Pro
5597,639,8,8,2023-07-15 08:00:00,16000.00,atendida,daviplata,Paula Rivera Henao,Corte + lavado,Tato Fade
5598,100,8,18,2023-08-31 11:00:00,16000.00,atendida,efectivo,Leidy Gutiérrez García,Corte + lavado,Nico Estilo
5599,1110,18,20,2024-02-09 10:00:00,22000.00,atendida,tarjeta,Oscar Delgado Castro,Afeitado clasico navaja,El Paisa Cuts
5600,261,5,19,2024-12-25 12:00:00,15000.00,atendida,nequi,Patricia Rojas Rodríguez,Corte de cabello Basico,Fercho Barber
5601,1813,28,25,2024-12-14 18:00:00,55000.00,atendida,daviplata,Diego Guerrero Martínez,Pack novio completo,Lucho Precision
5602,1056,23,8,2024-05-16 11:00:00,30000.00,atendida,tarjeta,Rodrigo Rojas Pérez,Keratina,Tato Fade
5603,1779,24,5,2024-08-05 10:00:00,50000.00,atendida,transferencia,Xiomara Espinoza Moreno,Corte + barba + cejas,El Vikingo
5604,195,30,15,2023-06-17 12:00:00,40000.00,cancelada,daviplata,Mauricio López Ramos,Corte + lavado + barba,Jhon Navajas
5605,329,27,8,2023-07-07 16:00:00,22000.00,atendida,efectivo,Juan Morales Rodríguez,Tratamiento anticaida,Tato Fade
5606,561,24,30,2023-03-09 09:00:00,50000.00,atendida,efectivo,Julián Espinoza Rivera,Corte + barba + cejas,Pipe Navajas
5607,788,15,9,2023-10-19 08:00:00,14000.00,atendida,daviplata,Juan Ruiz Vargas,Tinte completo,Brayan Scissors
5608,1403,13,9,2023-05-12 09:00:00,18000.00,atendida,transferencia,Monica Gómez Bedoya,Corte infantil,Brayan Scissors
5609,860,22,13,2023-10-28 14:00:00,15000.00,atendida,nequi,Lizeth Rojas González,Hidratacion capilar,Camilo Pro
5610,1206,8,14,2024-06-24 09:00:00,16000.00,atendida,tarjeta,Sergio Romero Silva,Corte + lavado,El Tigre Cuts
5611,1850,12,19,2024-05-26 18:00:00,12000.00,cancelada,efectivo,Ferney Moreno Moreno,Corte moderno,Fercho Barber
5612,900,24,27,2023-06-05 10:00:00,50000.00,atendida,efectivo,Samuel Espinoza Rojas,Corte + barba + cejas,Tomas Clipper
5613,275,2,12,2024-04-25 08:00:00,15000.00,atendida,transferencia,Ana Torres Henao,Corte de cabello Basico + barba,Duvan Fresh
5614,225,8,24,2024-06-08 17:00:00,16000.00,atendida,daviplata,Laura Rojas Medina,Corte + lavado,El Negro Barber
5615,252,19,29,2023-01-12 17:00:00,60000.00,atendida,efectivo,Andrés López Mendoza,Cejas + barba,El Calvo Cuts
5616,1631,28,15,2024-03-19 08:00:00,55000.00,cancelada,transferencia,Raúl Gutiérrez Montoya,Pack novio completo,Jhon Navajas
5617,502,12,15,2023-05-21 12:00:00,12000.00,atendida,tarjeta,Rodrigo Peña Henao,Corte moderno,Jhon Navajas
5618,988,17,18,2024-11-01 12:00:00,20000.00,atendida,daviplata,Adriana López Sánchez,Barba + hidratacion,Nico Estilo
5619,1422,6,9,2024-11-20 09:00:00,14000.00,atendida,nequi,Nathaly González Romero,Corte de cabello Basico + barba,Brayan Scissors
5620,562,1,10,2024-04-29 16:00:00,12000.00,atendida,nequi,Andrea Parra Pérez,Corte de cabello Basico,Yeferson King
5621,1950,9,16,2023-04-10 17:00:00,10000.00,atendida,tarjeta,Luis García Peña,Corte degradado,Sebastián Blade
5622,1707,30,2,2024-07-30 09:00:00,40000.00,cancelada,transferencia,Diana Reyes Sánchez,Corte + lavado + barba,Maicol Style
5623,1285,22,30,2023-02-09 16:00:00,15000.00,atendida,nequi,Leidy Romero Castro,Hidratacion capilar,Pipe Navajas
5624,1785,7,15,2024-07-07 17:00:00,13000.00,atendida,daviplata,Raúl Cárdenas Cruz,Arreglo de barba,Jhon Navajas
5625,1967,16,3,2023-06-29 17:00:00,8000.00,atendida,daviplata,Isabella Gómez Bedoya,Barba completa,Juancho El Indio
5626,452,13,19,2024-06-18 10:00:00,18000.00,cancelada,efectivo,Sara Pérez Montoya,Corte infantil,Fercho Barber
5627,1232,4,24,2023-02-10 09:00:00,18000.00,cancelada,tarjeta,Camila Castro Peña,Corte + lavado,El Negro Barber
5628,1613,19,14,2024-12-08 14:00:00,60000.00,cancelada,transferencia,Xiomara Espinoza Parra,Cejas + barba,El Tigre Cuts
5629,884,4,8,2024-02-08 18:00:00,18000.00,cancelada,efectivo,Sara Mendoza Ramírez,Corte + lavado,Tato Fade
5630,1911,29,17,2024-08-27 17:00:00,50000.00,atendida,nequi,Yeison Díaz Gómez,Coloracion fantasia,Kevin El Maestro
5631,327,11,22,2024-02-17 15:00:00,25000.00,atendida,nequi,Juan Ramírez Vargas,Corte clasico,Diego Fadero
5632,1540,29,18,2023-04-21 09:00:00,50000.00,atendida,transferencia,Claudia Rojas Ramos,Coloracion fantasia,Nico Estilo
5633,1583,7,16,2024-09-05 12:00:00,13000.00,atendida,tarjeta,Fernando Arias Ortiz,Arreglo de barba,Sebastián Blade
5634,71,24,10,2023-12-08 14:00:00,50000.00,cancelada,nequi,Sergio Suárez Pérez,Corte + barba + cejas,Yeferson King
5635,510,21,22,2023-01-11 14:00:00,25000.00,atendida,tarjeta,Sergio Bedoya Rojas,Limpieza facial,Diego Fadero
5636,1040,30,14,2023-09-21 11:00:00,40000.00,atendida,tarjeta,Miguel Medina López,Corte + lavado + barba,El Tigre Cuts
5637,77,4,30,2024-01-19 09:00:00,18000.00,atendida,transferencia,Gabriela Jiménez Londoño,Corte + lavado,Pipe Navajas
5638,544,23,22,2024-07-23 16:00:00,30000.00,atendida,efectivo,Nicolás Zapata Londoño,Keratina,Diego Fadero
5639,1476,11,6,2024-06-03 15:00:00,25000.00,atendida,daviplata,Patricia Jiménez Flores,Corte clasico,Chelo Cuts
5640,313,18,31,2024-01-06 15:00:00,22000.00,cancelada,daviplata,Esteban Zapata Delgado,Afeitado clasico navaja,Cristian Fade
5641,353,28,10,2023-06-12 14:00:00,55000.00,cancelada,efectivo,Paula Jiménez Silva,Pack novio completo,Yeferson King
5642,1460,28,16,2024-07-09 12:00:00,55000.00,atendida,efectivo,Patricia Correa Ríos,Pack novio completo,Sebastián Blade
5643,372,5,8,2023-09-05 15:00:00,15000.00,atendida,tarjeta,Hernán Sánchez Ríos,Corte de cabello Basico,Tato Fade
5644,995,28,26,2024-09-20 12:00:00,55000.00,cancelada,tarjeta,Mariana Silva Silva,Pack novio completo,Andres El Pro
5645,1353,13,16,2023-08-08 12:00:00,18000.00,atendida,efectivo,Marcela Ramírez Martínez,Corte infantil,Sebastián Blade
5646,1901,29,7,2023-08-18 14:00:00,50000.00,atendida,daviplata,Alejandro Silva Medina,Coloracion fantasia,Pipe El Crack
5647,647,6,17,2023-02-20 10:00:00,14000.00,atendida,efectivo,Luis Ruiz Parra,Corte de cabello Basico + barba,Kevin El Maestro
5648,1655,11,13,2024-10-19 11:00:00,25000.00,cancelada,transferencia,Santiago Romero García,Corte clasico,Camilo Pro
5649,183,18,26,2024-06-14 12:00:00,22000.00,atendida,efectivo,Miguel Herrera Ríos,Afeitado clasico navaja,Andres El Pro
5650,280,2,17,2024-07-13 09:00:00,15000.00,atendida,tarjeta,Cristian Suárez Suárez,Corte de cabello Basico + barba,Kevin El Maestro
5651,492,5,15,2023-08-05 10:00:00,15000.00,atendida,efectivo,Yulieth Ríos Ramos,Corte de cabello Basico,Jhon Navajas
5652,859,1,19,2023-04-27 10:00:00,12000.00,cancelada,nequi,Deisy Castro Bedoya,Corte de cabello Basico,Fercho Barber
5653,751,9,31,2023-03-13 12:00:00,10000.00,cancelada,tarjeta,Deisy Bedoya Medina,Corte degradado,Cristian Fade
5654,906,1,14,2023-12-28 11:00:00,12000.00,atendida,transferencia,Wilmar Suárez Ospina,Corte de cabello Basico,El Tigre Cuts
5655,174,28,10,2023-09-06 16:00:00,55000.00,atendida,daviplata,Felipe Ramos Vargas,Pack novio completo,Yeferson King
5656,985,1,15,2024-07-03 16:00:00,12000.00,cancelada,nequi,Fabian Ruiz Parra,Corte de cabello Basico,Jhon Navajas
5657,252,8,20,2023-03-26 18:00:00,16000.00,cancelada,nequi,Andrés López Mendoza,Corte + lavado,El Paisa Cuts
5658,438,12,6,2024-01-08 11:00:00,12000.00,cancelada,efectivo,Ferney Rodríguez González,Corte moderno,Chelo Cuts
5659,963,18,27,2024-03-20 11:00:00,22000.00,cancelada,daviplata,Jorge Jiménez Reyes,Afeitado clasico navaja,Tomas Clipper
5660,1679,11,17,2023-09-01 10:00:00,25000.00,cancelada,efectivo,Yeison Mendoza Delgado,Corte clasico,Kevin El Maestro
5661,1784,15,19,2024-07-27 09:00:00,14000.00,atendida,transferencia,Paula Ospina Salazar,Tinte completo,Fercho Barber
5662,267,13,20,2024-10-06 18:00:00,18000.00,atendida,tarjeta,Lizeth Ramírez Torres,Corte infantil,El Paisa Cuts
5663,135,20,25,2024-10-19 18:00:00,22000.00,atendida,nequi,Sofia Cruz Peña,Depilacion de cejas,Lucho Precision
5664,1414,18,15,2024-12-15 15:00:00,22000.00,cancelada,efectivo,Sara Herrera Henao,Afeitado clasico navaja,Jhon Navajas
5665,840,21,12,2023-02-09 10:00:00,25000.00,atendida,efectivo,Nathaly Henao Castro,Limpieza facial,Duvan Fresh
5666,1373,14,29,2024-08-25 18:00:00,15000.00,atendida,transferencia,Diana Silva Medina,Corte + tinte,El Calvo Cuts
5667,1545,17,22,2023-09-24 17:00:00,20000.00,atendida,daviplata,Sebastián Medina Bedoya,Barba + hidratacion,Diego Fadero
5668,1355,3,11,2023-02-25 18:00:00,8000.00,atendida,tarjeta,Carolina Sánchez Ortiz,Arreglo de barba,El Mono Barber
5669,1824,12,16,2024-06-27 09:00:00,12000.00,cancelada,efectivo,Monica Muñoz Zapata,Corte moderno,Sebastián Blade
5670,435,17,13,2023-01-07 08:00:00,20000.00,cancelada,nequi,Juan Silva Espinoza,Barba + hidratacion,Camilo Pro
5671,1062,3,26,2023-02-07 11:00:00,8000.00,cancelada,tarjeta,Marcela Rivera Rojas,Arreglo de barba,Andres El Pro
5672,1992,10,31,2023-02-28 16:00:00,35000.00,atendida,efectivo,Jorge Rojas Espinoza,Corte navaja,Cristian Fade
5673,1208,25,7,2024-02-03 08:00:00,80000.00,atendida,tarjeta,Sebastián Parra Guerrero,Corte + hidratacion,Pipe El Crack
5674,996,13,25,2024-06-08 17:00:00,18000.00,atendida,efectivo,David Arias Ramírez,Corte infantil,Lucho Precision
5675,1117,26,28,2023-06-16 16:00:00,50000.00,cancelada,transferencia,Andrea Ramírez Sánchez,Masaje capilar,Yeison Barber
5676,1112,22,17,2024-02-21 08:00:00,15000.00,atendida,transferencia,Samuel Moreno Flores,Hidratacion capilar,Kevin El Maestro
5677,1037,26,18,2024-10-12 16:00:00,50000.00,cancelada,tarjeta,Daniela Londoño Parra,Masaje capilar,Nico Estilo
5678,1791,11,3,2023-03-17 15:00:00,25000.00,atendida,tarjeta,Johana Cruz Ospina,Corte clasico,Juancho El Indio
5679,219,11,31,2024-07-28 14:00:00,25000.00,atendida,nequi,Rodrigo Morales Ocampo,Corte clasico,Cristian Fade
5680,1598,25,18,2024-06-13 15:00:00,80000.00,cancelada,tarjeta,Claudia Henao López,Corte + hidratacion,Nico Estilo
5681,1533,19,16,2023-12-01 10:00:00,60000.00,atendida,nequi,Daniela Ramos Vega,Cejas + barba,Sebastián Blade
5682,45,26,21,2024-02-04 15:00:00,50000.00,atendida,efectivo,Jhon Reyes Ríos,Masaje capilar,Wilmar Style
5683,118,16,17,2023-07-13 18:00:00,8000.00,atendida,transferencia,Lizeth Londoño Ortiz,Barba completa,Kevin El Maestro
5684,236,1,24,2024-07-23 12:00:00,12000.00,atendida,transferencia,Fernando González Ocampo,Corte de cabello Basico,El Negro Barber
5685,2009,15,12,2024-09-25 10:00:00,14000.00,atendida,nequi,Adriana Morales Rivera,Tinte completo,Duvan Fresh
5686,1911,18,28,2023-11-26 09:00:00,22000.00,atendida,tarjeta,Yeison Díaz Gómez,Afeitado clasico navaja,Yeison Barber
5687,294,18,18,2023-11-02 09:00:00,22000.00,atendida,nequi,Marcela Díaz Ortiz,Afeitado clasico navaja,Nico Estilo
5688,1026,26,4,2023-08-25 18:00:00,50000.00,cancelada,nequi,Sara Suárez Torres,Masaje capilar,Mateo Barber
5689,1815,5,23,2024-07-31 17:00:00,15000.00,atendida,daviplata,Valentina Ríos Suárez,Corte de cabello Basico,Santi Premium
5690,1025,1,9,2024-03-26 11:00:00,12000.00,atendida,nequi,Miguel Jiménez Rivera,Corte de cabello Basico,Brayan Scissors
5691,913,9,28,2023-10-28 16:00:00,10000.00,atendida,efectivo,Camila Guerrero Muñoz,Corte degradado,Yeison Barber
5692,1583,30,26,2024-12-14 18:00:00,40000.00,cancelada,transferencia,Fernando Arias Ortiz,Corte + lavado + barba,Andres El Pro
5693,901,19,28,2024-02-05 18:00:00,60000.00,atendida,tarjeta,Monica Vega Rojas,Cejas + barba,Yeison Barber
5694,986,30,21,2024-12-29 09:00:00,40000.00,atendida,transferencia,Angie Cárdenas Ospina,Corte + lavado + barba,Wilmar Style
5695,399,21,8,2023-07-17 09:00:00,25000.00,atendida,nequi,Sergio Torres Flores,Limpieza facial,Tato Fade
5696,2014,14,26,2024-06-23 11:00:00,15000.00,cancelada,nequi,Laura Montoya Díaz,Corte + tinte,Andres El Pro
5697,1332,17,21,2024-07-29 12:00:00,20000.00,cancelada,nequi,Carlos Moreno Bedoya,Barba + hidratacion,Wilmar Style
5698,1568,12,21,2024-05-19 09:00:00,12000.00,cancelada,transferencia,Leidy Morales Parra,Corte moderno,Wilmar Style
5699,1920,15,25,2024-12-08 11:00:00,14000.00,atendida,efectivo,Marcela Delgado Castro,Tinte completo,Lucho Precision
5700,1204,8,27,2024-07-27 14:00:00,16000.00,atendida,efectivo,Paula Castro Jiménez,Corte + lavado,Tomas Clipper
5701,89,22,5,2023-07-16 18:00:00,15000.00,atendida,nequi,Xiomara Henao Rivera,Hidratacion capilar,El Vikingo
5702,38,25,23,2024-04-08 18:00:00,80000.00,cancelada,nequi,Dayana Guerrero Suárez,Corte + hidratacion,Santi Premium
5703,493,30,4,2024-07-30 10:00:00,40000.00,cancelada,transferencia,Sara Gutiérrez Silva,Corte + lavado + barba,Mateo Barber
5704,1730,7,4,2023-12-27 17:00:00,13000.00,atendida,transferencia,Steven Cruz Silva,Arreglo de barba,Mateo Barber
5705,791,9,6,2024-07-22 10:00:00,10000.00,atendida,nequi,Fabian Guerrero Medina,Corte degradado,Chelo Cuts
5706,1713,4,28,2024-10-13 08:00:00,18000.00,atendida,nequi,Jhon Peña Ríos,Corte + lavado,Yeison Barber
5707,474,3,12,2023-12-31 17:00:00,8000.00,cancelada,nequi,Deisy Ramos Salazar,Arreglo de barba,Duvan Fresh
5708,252,10,13,2023-01-17 15:00:00,35000.00,atendida,daviplata,Andrés López Mendoza,Corte navaja,Camilo Pro
5709,456,9,15,2023-04-23 14:00:00,10000.00,atendida,efectivo,Yeison Cárdenas Mendoza,Corte degradado,Jhon Navajas
